k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,128,1,373.17,717.47,35.061022,0.58,1410.71,3.83
28,16,1,2.0,128,1,676.97,682.24,62.638979,1.04,1410.71,4.29
29,16,1,4.0,256,1,702.60,819.33,103.190338,1.72,2050.78,5.20
30,16,1,8.0,512,1,735.30,778.90,189.021079,3.15,4098.77,5.68
31,16,1,16.0,1024,1,750.30,880.15,345.415574,5.76,8194.83,6.22
32,16,1,32.0,1024,1,753.46,980.83,651.628947,10.86,16386.98,6.59
