timestamp,binary,file,file_count,sweep_mode,t,r,keep_open,lookups,difficulty,found,not_found,matches,open_close_ms,seek_ms,read_ms,hash_ms,avg_ms_per_lookup,total_ms,total_s
2026-01-28T03:15:06+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,1,false,40,4,39,1,160,0.5105,0.0004,7.2775,0.1454,7.9338,317.3503,0.317350
2026-01-28T03:15:06+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,1,true,40,4,39,1,170,0.0015,0.0016,7.0457,0.2732,7.3220,292.8812,0.292881
2026-01-28T03:15:07+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,2,false,40,4,40,0,156,0.0418,0.0005,6.4951,0.3110,6.8485,273.9383,0.273938
2026-01-28T03:15:07+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,2,true,40,4,40,0,156,0.0032,0.0013,0.0068,0.2377,0.2489,9.9554,0.009955
2026-01-28T03:15:08+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,4,false,40,4,40,0,172,0.0581,0.0007,6.6218,0.4634,7.1440,285.7591,0.285759
2026-01-28T03:15:08+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,4,true,40,4,40,0,172,0.0029,0.0013,0.0078,0.1924,0.2044,8.1773,0.008177
2026-01-28T03:15:10+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,8,false,40,4,37,3,134,0.0580,0.0006,5.9134,0.8423,6.8144,272.5752,0.272575
2026-01-28T03:15:10+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,8,true,40,4,39,1,150,0.0018,0.0025,7.3063,0.3130,7.6236,304.9439,0.304944
2026-01-28T03:15:10+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,16,false,40,4,39,1,150,0.0606,0.0011,0.2167,1.8447,2.1230,84.9210,0.084921
2026-01-28T03:15:10+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,16,true,40,4,39,1,150,0.0036,0.0014,0.0076,0.2068,0.2195,8.7785,0.008778
2026-01-28T03:15:11+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,32,false,40,4,40,0,151,0.1001,0.0014,6.4656,4.1196,10.6867,427.4674,0.427467
2026-01-28T03:15:11+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,32,true,40,4,40,0,151,0.0033,0.0017,0.0125,0.2175,0.2350,9.3997,0.009400
2026-01-28T03:15:12+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,64,false,40,4,40,0,151,0.0842,0.0008,0.3812,11.2523,11.7185,468.7407,0.468741
2026-01-28T03:15:12+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,64,true,40,4,39,1,176,0.0019,0.0026,6.1484,0.5404,6.6933,267.7314,0.267731
2026-01-28T03:15:13+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,128,false,40,4,39,1,176,0.1296,0.0015,0.4967,23.0107,23.6385,945.5402,0.945540
2026-01-28T03:15:14+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_4.plot,1,r-sweep,1,128,true,40,4,39,1,129,0.0020,0.0027,6.4316,2.6967,9.1330,365.3216,0.365322
