time,relative_time,system_cpu_user,system_cpu_system,system_cpu_total,system_mem_rss_total,system_io_read,system_io_write,system_process_count,vaultx_cpu_user,vaultx_cpu_system,vaultx_cpu_total,vaultx_mem_rss,vaultx_mem_percent,vaultx_io_read,vaultx_io_write,pid
2025-08-12 02:01:41,0.720483,6.86,93.14,100.0,1167988.0,0.0,0.0,160,6.86,92.16,99.02,901888.0,11.1,0.0,0.0,39345.0
2025-08-12 02:01:42,1.720483,60.0,45.0,105.0,1578740.0,284.0,0.0,160,58.0,42.0,100.0,1312640.0,16.16,0.0,0.0,39345.0
2025-08-12 02:01:43,2.720483,114.0,203.0,317.0,2521588.0,0.0,12.0,161,114.0,198.0,312.0,2255488.0,27.76,0.0,0.0,39345.0
2025-08-12 02:01:44,3.720483,340.0,52.0,392.0,2889332.0,0.0,0.0,161,338.0,51.0,389.0,2623232.0,32.29,0.0,0.0,39345.0
2025-08-12 02:01:45,4.720483,398.0,1.0,399.0,2889332.0,0.0,0.0,161,398.0,0.0,398.0,2623232.0,32.29,0.0,0.0,39345.0
2025-08-12 02:01:46,5.720483,399.0,1.0,400.0,2889332.0,0.0,16.0,161,398.0,0.0,398.0,2623232.0,32.29,0.0,0.0,39345.0
2025-08-12 02:01:47,6.720483,397.0,2.0,399.0,2889332.0,0.0,0.0,161,397.0,0.0,397.0,2623232.0,32.29,0.0,0.0,39345.0
2025-08-12 02:01:48,7.720483,396.04,1.98,398.02000000000004,2889332.0,0.0,0.0,161,394.06,0.0,394.06,2623232.0,32.29,0.0,0.0,39345.0
2025-08-12 02:01:49,8.720483,398.0,1.0,399.0,2889332.0,0.0,4.0,161,398.0,0.0,398.0,2623232.0,32.29,0.0,0.0,39345.0
2025-08-12 02:01:50,9.720483,400.0,2.0,402.0,2889332.0,0.0,0.0,161,400.0,0.0,400.0,2623232.0,32.29,0.0,0.0,39345.0
2025-08-12 02:01:51,10.720483,397.0,1.0,398.0,2889332.0,0.0,0.0,161,396.0,0.0,396.0,2623232.0,32.29,0.0,0.0,39345.0
2025-08-12 02:01:52,11.720483,400.0,1.0,401.0,2889332.0,0.0,0.0,161,399.0,0.0,399.0,2623232.0,32.29,0.0,0.0,39345.0
2025-08-12 02:01:53,12.720483,396.0,5.0,401.0,2889332.0,0.0,0.0,161,395.0,0.0,395.0,2623232.0,32.29,0.0,0.0,39345.0
2025-08-12 02:01:54,13.720483,396.04,0.99,397.03000000000003,2889332.0,0.0,0.0,161,395.05,0.0,395.05,2623232.0,32.29,0.0,0.0,39345.0
2025-08-12 02:01:55,14.720483,400.0,3.0,403.0,2889332.0,0.0,0.0,161,400.0,0.0,400.0,2623232.0,32.29,0.0,0.0,39345.0
2025-08-12 02:01:56,15.720483,400.0,0.0,400.0,2889332.0,0.0,0.0,161,398.0,0.0,398.0,2623232.0,32.29,0.0,0.0,39345.0
2025-08-12 02:01:57,16.720483,400.0,2.0,402.0,2889332.0,0.0,0.0,161,399.0,0.0,399.0,2623232.0,32.29,0.0,0.0,39345.0
