timestamp,binary,file,file_count,sweep_mode,t,r,keep_open,lookups,difficulty,found,not_found,matches,open_close_ms,seek_ms,read_ms,hash_ms,avg_ms_per_lookup,total_ms,total_s
2026-01-28T03:18:47+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,1,false,160,4,160,0,2562,1.5779,0.0010,8.9818,1.3822,11.9429,1910.8597,1.910860
2026-01-28T03:18:48+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,1,true,160,4,160,0,2579,0.0008,0.0023,7.5990,1.3449,8.9470,1431.5206,1.431521
2026-01-28T03:18:50+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,2,false,160,4,160,0,2571,0.1288,0.0010,7.8579,1.2114,9.1990,1471.8447,1.471845
2026-01-28T03:18:51+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,2,true,160,4,160,0,2514,0.0007,0.0026,6.9303,1.1096,8.0433,1286.9263,1.286926
2026-01-28T03:18:53+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,4,false,160,4,160,0,2546,0.1350,0.0012,7.1660,1.0912,8.3934,1342.9373,1.342937
2026-01-28T03:18:55+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,4,true,160,4,160,0,2576,0.0009,0.0028,7.6399,0.8245,8.4681,1354.8915,1.354891
2026-01-28T03:18:56+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,8,false,160,4,160,0,2466,0.1681,0.0007,7.0711,1.6276,8.8674,1418.7843,1.418784
2026-01-28T03:18:58+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,8,true,160,4,160,0,2565,0.0008,0.0027,7.5887,0.9817,8.5739,1371.8299,1.371830
2026-01-28T03:18:59+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,16,false,160,4,160,0,2638,0.1572,0.0011,6.9631,1.9191,9.0406,1446.4932,1.446493
2026-01-28T03:19:01+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,16,true,160,4,160,0,2503,0.0009,0.0028,7.1047,0.8385,7.9469,1271.5042,1.271504
2026-01-28T03:19:03+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,32,false,160,4,160,0,2521,0.1938,0.0014,6.8458,3.9938,11.0348,1765.5705,1.765570
2026-01-28T03:19:04+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,32,true,160,4,160,0,2530,0.0007,0.0033,7.3131,0.5598,7.8769,1260.3107,1.260311
2026-01-28T03:19:07+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,64,false,160,4,160,0,2619,0.1923,0.0009,7.6081,7.5209,15.3222,2451.5539,2.451554
2026-01-28T03:19:08+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,64,true,160,4,160,0,2603,0.0005,0.0029,7.7143,0.5413,8.2590,1321.4434,1.321443
2026-01-28T03:19:13+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,128,false,160,4,160,0,2494,0.1915,0.0009,18.0594,14.0374,32.2892,5166.2745,5.166275
2026-01-28T03:19:15+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_16.plot,1,r-sweep,1,128,true,160,4,160,0,2602,0.0006,0.0030,7.4410,1.4441,8.8886,1422.1750,1.422175
