timestamp,binary,file,file_count,sweep_mode,t,r,keep_open,lookups,difficulty,found,not_found,matches,open_close_ms,seek_ms,read_ms,hash_ms,avg_ms_per_lookup,total_ms,total_s
2026-01-28T03:22:47+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,1,false,640,4,640,0,40499,0.1132,0.0009,10.9316,5.7338,16.7796,10738.9293,10.738929
2026-01-28T03:22:56+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,1,true,640,4,640,0,40995,0.0004,0.0024,9.3852,5.5929,14.9809,9587.7546,9.587755
2026-01-28T03:23:06+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,2,false,640,4,640,0,40774,0.1010,0.0011,10.4110,4.3773,14.8903,9529.8129,9.529813
2026-01-28T03:23:15+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,2,true,640,4,640,0,41538,0.0003,0.0029,9.4260,4.5286,13.9579,8933.0510,8.933051
2026-01-28T03:23:24+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,4,false,640,4,640,0,40826,0.0844,0.0006,10.5285,3.2029,13.8164,8842.4795,8.842479
2026-01-28T03:23:33+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,4,true,640,4,640,0,40727,0.0002,0.0025,9.6269,3.1531,12.7828,8180.9833,8.180983
2026-01-28T03:23:43+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,8,false,640,4,640,0,40923,0.1377,0.0014,10.4294,5.0412,15.6098,9990.2507,9.990251
2026-01-28T03:23:52+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,8,true,640,4,640,0,40939,0.0004,0.0028,9.5571,4.3203,13.8807,8883.6477,8.883648
2026-01-28T03:24:02+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,16,false,640,4,640,0,40946,0.1530,0.0015,10.6110,4.3443,15.1097,9670.2240,9.670224
2026-01-28T03:24:10+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,16,true,640,4,640,0,40876,0.0004,0.0029,9.5652,3.3356,12.9040,8258.5896,8.258590
2026-01-28T03:24:20+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,32,false,640,4,640,0,41216,0.1464,0.0014,10.3629,5.1472,15.6578,10020.9979,10.020998
2026-01-28T03:24:28+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,32,true,640,4,640,0,41170,0.0004,0.0029,9.4563,1.8915,11.3512,7264.7535,7.264753
2026-01-28T03:24:40+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,64,false,640,4,640,0,40781,0.1181,0.0009,10.3013,8.0958,18.5161,11850.3110,11.850311
2026-01-28T03:24:47+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,64,true,640,4,640,0,40830,0.0004,0.0029,9.5727,1.3425,10.9185,6987.8381,6.987838
2026-01-28T03:25:04+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,128,false,640,4,640,0,40788,0.1226,0.0012,11.4724,15.3687,26.9649,17257.5245,17.257524
2026-01-28T03:25:12+00:00,/home/sfatunmbi/vaultx/vaultx,/data-r/iraicu/vaults/merge_32_64.plot,1,r-sweep,1,128,true,640,4,640,0,41065,0.0005,0.0032,9.8730,1.6652,11.5419,7386.8280,7.386828
