timestamp,binary,file,file_count,sweep_mode,t,r,keep_open,lookups,difficulty,found,not_found,matches,open_close_ms,seek_ms,read_ms,hash_ms,avg_ms_per_lookup,total_ms,total_s
2026-01-24T18:13:56+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,1,false,4380,4,4380,0,1919011,0.0573,0.0005,22.5376,20.6617,43.2571,189466.2155,189.466216
2026-01-24T18:17:44+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,1,true,4380,4,4380,0,1915684,0.0001,0.0021,22.0632,29.8306,51.8960,227304.4549,227.304455
2026-01-24T18:21:56+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,2,false,4380,4,4380,0,1916975,0.0891,0.0010,22.5388,29.3054,51.9343,227472.1246,227.472125
2026-01-24T18:25:41+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,2,true,4380,4,4380,0,1918054,0.0001,0.0032,22.2243,29.1790,51.4067,225161.1326,225.161133
2026-01-24T18:29:15+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,4,false,4380,4,4380,0,1917549,0.0951,0.0010,22.2287,22.1609,44.4857,194847.5587,194.847559
2026-01-24T18:32:39+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,4,true,4380,4,4380,0,1917607,0.0001,0.0030,22.4182,24.1489,46.5702,203977.5131,203.977513
2026-01-24T18:36:47+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,8,false,4380,4,4380,0,1916373,0.0992,0.0012,22.0306,28.7486,50.8796,222852.6083,222.852608
2026-01-24T18:40:16+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,8,true,4380,4,4380,0,1918371,0.0001,0.0032,22.5834,25.2504,47.8371,209526.5289,209.526529
2026-01-24T18:43:33+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,16,false,4380,4,4380,0,1918506,0.1193,0.0013,22.4989,18.8474,41.4670,181625.2907,181.625291
2026-01-24T18:47:05+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,16,true,4380,4,4380,0,1916350,0.0001,0.0034,22.5759,25.7822,48.3616,211823.7217,211.823722
2026-01-24T18:50:03+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,32,false,4380,4,4380,0,1918059,0.1337,0.0014,21.6662,14.0356,35.8368,156965.1771,156.965177
2026-01-24T18:53:16+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,32,true,4380,4,4380,0,1917206,0.0001,0.0037,22.9852,20.8429,43.8319,191983.9382,191.983938
2026-01-24T18:56:17+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,64,false,4380,4,4380,0,1918708,0.1171,0.0010,22.5987,14.4216,37.1385,162666.7288,162.666729
2026-01-24T18:58:57+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,64,true,4380,4,4380,0,1917330,0.0001,0.0034,23.8256,12.6792,36.5083,159906.3785,159.906378
2026-01-24T19:02:25+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,128,false,4380,4,4380,0,1917266,0.1480,0.0014,22.3972,20.3773,42.9238,188006.3042,188.006304
2026-01-24T19:04:24+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,128,true,4380,4,4380,0,1920126,0.0001,0.0033,18.8603,8.3621,27.2258,119249.2158,119.249216
