timestamp,binary,file,file_count,sweep_mode,t,r,keep_open,lookups,difficulty,found,not_found,matches,open_close_ms,seek_ms,read_ms,hash_ms,avg_ms_per_lookup,total_ms,total_s
2026-01-24T17:55:01+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,1,false,10,4,10,0,4377,3.0013,0.0009,38.4434,34.4245,75.8701,758.7007,0.758701
2026-01-24T17:55:02+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,1,true,10,4,10,0,4377,0.0261,0.0008,0.3527,18.7333,19.1129,191.1288,0.191129
2026-01-24T17:55:04+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,2,false,10,4,10,0,4483,0.2060,0.0009,28.4994,27.3664,56.0727,560.7269,0.560727
2026-01-24T17:55:05+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,2,true,10,4,10,0,4404,0.0444,0.0029,29.1559,29.3934,58.5965,585.9651,0.585965
2026-01-24T17:55:06+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,4,false,10,4,10,0,4373,0.2338,0.0012,28.6083,20.2382,49.0814,490.8141,0.490814
2026-01-24T17:55:06+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,4,true,10,4,10,0,4327,0.0406,0.0027,29.1194,20.3539,49.5167,495.1666,0.495167
2026-01-24T17:55:07+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,8,false,10,4,10,0,4327,0.3277,0.0012,13.7605,28.3115,42.4009,424.0093,0.424009
2026-01-24T17:55:07+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,8,true,10,4,10,0,4405,0.0343,0.0020,28.0516,23.3711,51.4590,514.5898,0.514590
2026-01-24T17:55:10+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,16,false,10,4,10,0,4320,0.1698,0.0013,27.7994,18.8705,46.8409,468.4091,0.468409
2026-01-24T17:55:10+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,16,true,10,4,10,0,4392,0.0421,0.0029,31.9819,17.5690,49.5960,495.9595,0.495959
2026-01-24T17:55:11+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,32,false,10,4,10,0,4392,0.1631,0.0015,12.3460,13.6568,26.1675,261.6746,0.261675
2026-01-24T17:55:11+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,32,true,10,4,10,0,4416,0.0429,0.0028,24.3979,10.6146,35.0582,350.5815,0.350581
2026-01-24T17:55:12+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,64,false,10,4,10,0,4416,0.2240,0.0013,17.0902,16.0581,33.3736,333.7356,0.333736
2026-01-24T17:55:12+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,64,true,10,4,10,0,4377,0.0285,0.0015,23.9642,7.6630,31.6572,316.5723,0.316572
2026-01-24T17:55:15+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,128,false,10,4,10,0,4285,3.3038,0.0016,27.3841,24.4327,55.1221,551.2206,0.551221
2026-01-24T17:55:15+00:00,./vaultx,/data-m/iraicu/vaults/,1,r-sweep,1,128,true,10,4,10,0,4359,0.0618,0.0064,26.7080,10.2612,37.0373,370.3735,0.370373
