time,relative_time,system_cpu_user,system_cpu_system,system_cpu_total,system_mem_rss_total,system_io_read,system_io_write,system_process_count,vaultx_cpu_user,vaultx_cpu_system,vaultx_cpu_total,vaultx_mem_rss,vaultx_mem_percent,vaultx_io_read,vaultx_io_write,pid
2025-07-29 21:21:58,1.073831,5.88,89.22,95.10000000000001,1380932.0,172.57,-149.0,160,5.88,88.24,94.12,869248.0,10.69,321.57,0.0,12407
2025-07-29 21:21:59,2.073831,56.0,48.0,104.0,1824324.0,-149.0,-149.0,160,55.0,46.0,101.0,1312640.0,16.15,0.0,0.0,12407
2025-07-29 21:22:00,3.073831,172.0,130.0,302.0,2479684.0,-149.0,-149.0,160,171.0,127.0,298.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:01,4.073831,400.0,1.0,401.0,2479684.0,-149.0,-149.0,160,399.0,0.0,399.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:02,5.073831,400.0,4.0,404.0,2479684.0,-149.0,-149.0,160,399.0,1.0,400.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:03,6.073831,398.0,1.0,399.0,2479684.0,-149.0,-149.0,160,398.0,0.0,398.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:04,7.073831,398.02000000000004,0.99,399.01000000000005,2479684.0,-149.0,-149.0,160,396.04,0.0,396.04,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:05,8.073831,398.0,1.0,399.0,2479684.0,-149.0,-149.0,160,398.0,0.0,398.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:06,9.073831,400.0,2.0,402.0,2479684.0,-149.0,-149.0,160,399.0,0.0,399.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:07,10.073831,398.0,1.0,399.0,2479684.0,-149.0,-149.0,160,398.0,0.0,398.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:08,11.073831,395.0,5.0,400.0,2479684.0,-149.0,-149.0,160,394.0,0.0,394.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:09,12.073831,397.03000000000003,0.99,398.02000000000004,2479684.0,-149.0,-149.0,160,396.04,0.0,396.04,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:10,13.073831,400.0,1.0,401.0,2479684.0,-149.0,-149.0,160,400.0,0.0,400.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:11,14.073831,399.0,1.0,400.0,2479684.0,-149.0,-149.0,160,398.0,0.0,398.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:12,15.073831,400.0,1.0,401.0,2479684.0,-149.0,-149.0,160,399.0,0.0,399.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:13,16.073831,398.0,1.0,399.0,2479684.0,-149.0,-149.0,160,398.0,0.0,398.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:14,17.073831,395.05,0.99,396.04,2479684.0,-149.0,-149.0,160,395.05,0.0,395.05,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:15,18.073831,400.0,1.0,401.0,2479684.0,-149.0,-149.0,160,399.0,0.0,399.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:16,19.073831,401.0,1.0,402.0,2479684.0,-149.0,-149.0,160,400.0,0.0,400.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:17,20.073831,399.0,2.0,401.0,2479684.0,-149.0,-149.0,160,398.0,0.0,398.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:18,21.073831,399.0,2.0,401.0,2479684.0,-149.0,-149.0,160,399.0,0.0,399.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:19,22.073831,399.0,1.0,400.0,2479684.0,-149.0,-149.0,160,398.0,0.0,398.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:20,23.073831,397.03000000000003,0.99,398.02000000000004,2479684.0,-149.0,-149.0,160,396.04,0.0,396.04,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:21,24.073831,398.0,1.0,399.0,2479684.0,-149.0,-149.0,160,398.0,0.0,398.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:22,25.073831,399.0,2.0,401.0,2479684.0,-149.0,-149.0,160,399.0,0.0,399.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:23,26.073831,117.0,50.0,167.0,2479684.0,-149.0,373351.0,160,115.0,49.0,164.0,1967872.0,24.21,0.0,373500.0,12407
2025-07-29 21:22:24,27.073831,64.0,67.0,131.0,2479684.0,-149.0,281711.0,160,64.0,37.0,101.0,1967872.0,24.21,0.0,281860.0,12407
2025-07-29 21:22:25,28.073831,195.0,7.0,202.0,2479684.0,-149.0,-149.0,160,193.0,0.0,193.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:26,29.073831,399.0,2.0,401.0,2479684.0,-149.0,-149.0,160,399.0,0.0,399.0,1967872.0,24.21,0.0,0.0,12407
2025-07-29 21:22:27,30.073831,399.0,1.0,400.0,2479684.0,-149.0,-149.0,160,398.0,0.0,398.0,1967872.0,24.21,0.0,0.0,12407
