timestamp,binary,file,t,r,keep_open,lookups,difficulty,found,not_found,matches,avg_ms_per_lookup,total_ms,total_s
2026-01-20T12:17:46-06:00,./vaultx,./plots/merge_29_10_1.plot,8,40,true,1000,4,696,304,1214,7.2691,7269.08,7.269080
2026-01-20T12:17:46-06:00,./vaultx,./plots/merge_29_10_1.plot,16,1,false,1000,4,719,281,1243,0.4395,439.51,0.439510
2026-01-20T12:17:46-06:00,./vaultx,./plots/merge_29_10_1.plot,16,1,true,1000,4,719,281,1243,0.0657,65.72,0.065720
2026-01-20T12:17:48-06:00,./vaultx,./plots/merge_29_10_1.plot,16,2,false,1000,4,719,281,1243,1.8204,1820.44,1.820440
2026-01-20T12:17:50-06:00,./vaultx,./plots/merge_29_10_1.plot,16,2,true,1000,4,718,282,1221,2.2031,2203.10,2.203100
2026-01-20T12:17:52-06:00,./vaultx,./plots/merge_29_10_1.plot,16,4,false,1000,4,703,297,1183,1.8804,1880.44,1.880440
2026-01-20T12:17:54-06:00,./vaultx,./plots/merge_29_10_1.plot,16,4,true,1000,4,709,291,1259,1.8458,1845.77,1.845770
2026-01-20T12:17:56-06:00,./vaultx,./plots/merge_29_10_1.plot,16,8,false,1000,4,715,285,1261,1.2667,1266.74,1.266740
2026-01-20T12:17:57-06:00,./vaultx,./plots/merge_29_10_1.plot,16,8,true,1000,4,693,307,1199,1.2402,1240.22,1.240220
2026-01-20T12:17:57-06:00,./vaultx,./plots/merge_29_10_1.plot,16,16,false,1000,4,702,298,1211,0.4279,427.91,0.427910
2026-01-20T12:17:57-06:00,./vaultx,./plots/merge_29_10_1.plot,16,16,true,1000,4,702,298,1211,0.0266,26.57,0.026570
2026-01-20T12:18:03-06:00,./vaultx,./plots/merge_29_10_1.plot,16,40,false,1000,4,702,298,1211,5.9384,5938.37,5.938370
2026-01-20T12:18:11-06:00,./vaultx,./plots/merge_29_10_1.plot,16,40,true,1000,4,723,277,1230,6.2894,6289.35,6.289350
2026-01-20T12:18:12-06:00,./vaultx,./plots/merge_29_10_1.plot,40,1,false,1000,4,722,278,1251,0.8993,899.25,0.899250
2026-01-20T12:18:13-06:00,./vaultx,./plots/merge_29_10_1.plot,40,1,true,1000,4,686,314,1240,0.8580,858.04,0.858040
2026-01-20T12:18:21-06:00,./vaultx,./plots/merge_29_10_1.plot,40,2,false,1000,4,741,259,1331,7.9921,7992.11,7.992110
2026-01-20T12:18:29-06:00,./vaultx,./plots/merge_29_10_1.plot,40,2,true,1000,4,704,296,1212,7.9182,7918.24,7.918240
2026-01-20T12:18:37-06:00,./vaultx,./plots/merge_29_10_1.plot,40,4,false,1000,4,690,310,1174,7.7376,7737.64,7.737640
2026-01-20T12:18:46-06:00,./vaultx,./plots/merge_29_10_1.plot,40,4,true,1000,4,709,291,1225,7.7238,7723.78,7.723780
2026-01-20T12:18:53-06:00,./vaultx,./plots/merge_29_10_1.plot,40,8,false,1000,4,737,263,1265,6.6606,6660.62,6.660620
2026-01-20T12:19:00-06:00,./vaultx,./plots/merge_29_10_1.plot,40,8,true,1000,4,698,302,1235,6.4871,6487.08,6.487080
2026-01-20T12:19:05-06:00,./vaultx,./plots/merge_29_10_1.plot,40,16,false,1000,4,718,282,1243,5.4840,5483.99,5.483990
2026-01-20T12:19:11-06:00,./vaultx,./plots/merge_29_10_1.plot,40,16,true,1000,4,720,280,1290,5.8922,5892.24,5.892240
2026-01-20T12:19:18-06:00,./vaultx,./plots/merge_29_10_1.plot,40,40,false,1000,4,686,314,1218,4.8824,4882.43,4.882430
2026-01-20T12:19:23-06:00,./vaultx,./plots/merge_29_10_1.plot,40,40,true,1000,4,720,280,1235,4.9934,4993.35,4.993350
