time,relative_time,system_cpu_user,system_cpu_system,system_cpu_total,system_mem_rss_total,system_io_read,system_io_write,system_process_count,vaultx_cpu_user,vaultx_cpu_system,vaultx_cpu_total,vaultx_mem_rss,vaultx_mem_percent,vaultx_io_read,vaultx_io_write,pid
2025-08-11 23:15:20,0.475058,7.77,92.23,100.0,1182840.0,0.0,0.0,164,7.77,91.26,99.03,905984.0,11.15,0.0,0.0,38981.0
2025-08-11 23:15:21,1.475058,59.0,44.0,103.0,1589496.0,0.0,0.0,164,58.0,42.0,100.0,1312640.0,16.16,0.0,0.0,38981.0
2025-08-11 23:15:22,2.475058,198.0,126.0,324.0,2244856.0,0.0,24.0,165,196.0,123.0,319.0,1968000.0,24.22,0.0,0.0,38981.0
2025-08-11 23:15:23,3.475058,398.0,2.0,400.0,2244856.0,4.0,4.0,165,397.0,0.0,397.0,1968000.0,24.22,0.0,0.0,38981.0
2025-08-11 23:15:24,4.475058,397.0,2.0,399.0,2244856.0,40.0,0.0,165,397.0,0.0,397.0,1968000.0,24.22,0.0,0.0,38981.0
2025-08-11 23:15:25,5.475058,399.0,2.0,401.0,2244856.0,0.0,0.0,165,398.0,0.0,398.0,1968000.0,24.22,0.0,0.0,38981.0
2025-08-11 23:15:26,6.475058,400.0,1.0,401.0,2244856.0,0.0,16.0,165,399.0,0.0,399.0,1968000.0,24.22,0.0,0.0,38981.0
2025-08-11 23:15:27,7.475058,399.0,2.0,401.0,2244856.0,0.0,0.0,165,399.0,0.0,399.0,1968000.0,24.22,0.0,0.0,38981.0
2025-08-11 23:15:28,8.475058,397.03000000000003,0.99,398.02000000000004,2244856.0,0.0,11.88,165,395.05,0.0,395.05,1968000.0,24.22,0.0,0.0,38981.0
2025-08-11 23:15:29,9.475058,398.0,1.0,399.0,2244856.0,0.0,0.0,165,398.0,0.0,398.0,1968000.0,24.22,0.0,0.0,38981.0
2025-08-11 23:15:30,10.475058,401.0,1.0,402.0,2244856.0,0.0,0.0,165,400.0,0.0,400.0,1968000.0,24.22,0.0,0.0,38981.0
2025-08-11 23:15:31,11.475058,395.05,1.98,397.03000000000003,2244856.0,0.0,0.0,165,394.06,0.0,394.06,1968000.0,24.22,0.0,0.0,38981.0
2025-08-11 23:15:32,12.475058,401.0,3.0,404.0,2244856.0,0.0,0.0,165,399.0,0.0,399.0,1968000.0,24.22,0.0,0.0,38981.0
2025-08-11 23:15:33,13.475058,399.0,1.0,400.0,2244856.0,0.0,0.0,165,398.0,0.0,398.0,1968000.0,24.22,0.0,0.0,38981.0
2025-08-11 23:15:34,14.475058,399.0,1.0,400.0,2244856.0,0.0,0.0,165,399.0,0.0,399.0,1968000.0,24.22,0.0,0.0,38981.0
