timestamp,binary,file,t,r,keep_open,lookups,difficulty,found,not_found,matches,avg_ms_per_lookup,total_ms,total_s
2026-01-20T12:10:37-06:00,./vaultx,./temps/,4,16,false,1000,4,1187,8813,1255,2.6484,26484.09,26.484090
2026-01-20T12:10:39-06:00,./vaultx,./temps/,4,16,true,1000,4,1221,8779,1305,1.8876,18875.57,18.875570
2026-01-20T12:10:47-06:00,./vaultx,./temps/,4,40,false,1000,4,1132,8868,1207,7.7072,77071.99,77.071990
2026-01-20T12:10:56-06:00,./vaultx,./temps/,4,40,true,1000,4,1146,8854,1223,7.8196,78196.11,78.196110
2026-01-20T12:10:57-06:00,./vaultx,./temps/,8,1,false,1000,4,1160,8840,1246,1.0689,10688.60,10.688600
2026-01-20T12:10:58-06:00,./vaultx,./temps/,8,1,true,1000,4,1161,8839,1235,0.5769,5768.65,5.768650
2026-01-20T12:11:00-06:00,./vaultx,./temps/,8,2,false,1000,4,1123,8877,1190,1.6399,16399.10,16.399100
2026-01-20T12:11:01-06:00,./vaultx,./temps/,8,2,true,1000,4,1172,8828,1255,1.2041,12040.71,12.040710
2026-01-20T12:11:03-06:00,./vaultx,./temps/,8,4,false,1000,4,1176,8824,1255,1.4129,14129.23,14.129230
2026-01-20T12:11:04-06:00,./vaultx,./temps/,8,4,true,1000,4,1178,8822,1264,0.8688,8687.81,8.687810
2026-01-20T12:11:05-06:00,./vaultx,./temps/,8,8,false,1000,4,1181,8819,1258,1.0282,10281.81,10.281810
2026-01-20T12:11:05-06:00,./vaultx,./temps/,8,8,true,1000,4,1189,8811,1255,0.5339,5339.17,5.339170
2026-01-20T12:11:07-06:00,./vaultx,./temps/,8,16,false,1000,4,1189,8811,1255,1.3834,13833.62,13.833620
2026-01-20T12:11:08-06:00,./vaultx,./temps/,8,16,true,1000,4,1205,8795,1290,1.3250,13250.25,13.250250
2026-01-20T12:11:15-06:00,./vaultx,./temps/,8,40,false,1000,4,1221,8779,1308,6.8651,68651.38,68.651380
2026-01-20T12:11:22-06:00,./vaultx,./temps/,8,40,true,1000,4,1171,8829,1258,6.8178,68177.92,68.177920
2026-01-20T12:11:25-06:00,./vaultx,./temps/,16,1,false,1000,4,1237,8763,1303,0.7590,7589.67,7.589670
2026-01-20T12:11:25-06:00,./vaultx,./temps/,16,1,true,1000,4,1197,8803,1268,0.4438,4437.82,4.437820
2026-01-20T12:11:27-06:00,./vaultx,./temps/,16,2,false,1000,4,1197,8803,1268,2.1108,21107.83,21.107830
2026-01-20T12:11:30-06:00,./vaultx,./temps/,16,2,true,1000,4,1124,8876,1179,2.2294,22293.94,22.293940
2026-01-20T12:11:32-06:00,./vaultx,./temps/,16,4,false,1000,4,1194,8806,1271,2.0406,20405.52,20.405520
2026-01-20T12:11:34-06:00,./vaultx,./temps/,16,4,true,1000,4,1161,8839,1226,1.8582,18581.96,18.581960
2026-01-20T12:11:36-06:00,./vaultx,./temps/,16,8,false,1000,4,1165,8835,1249,1.4924,14923.75,14.923750
2026-01-20T12:11:37-06:00,./vaultx,./temps/,16,8,true,1000,4,1217,8783,1295,1.2796,12796.31,12.796310
2026-01-20T12:11:38-06:00,./vaultx,./temps/,16,16,false,1000,4,1207,8793,1286,0.7222,7221.69,7.221690
2026-01-20T12:11:38-06:00,./vaultx,./temps/,16,16,true,1000,4,1179,8821,1260,0.4188,4187.66,4.187660
2026-01-20T12:11:44-06:00,./vaultx,./temps/,16,40,false,1000,4,1179,8821,1260,5.3312,53312.12,53.312120
2026-01-20T12:11:49-06:00,./vaultx,./temps/,16,40,true,1000,4,1158,8842,1249,5.1804,51803.95,51.803950
2026-01-20T12:11:50-06:00,./vaultx,./temps/,40,1,false,1000,4,1194,8806,1267,1.0952,10952.23,10.952230
2026-01-20T12:11:51-06:00,./vaultx,./temps/,40,1,true,1000,4,1259,8741,1338,0.7344,7344.00,7.344000
2026-01-20T12:12:01-06:00,./vaultx,./temps/,40,2,false,1000,4,1152,8848,1221,7.8786,78786.19,78.786190
2026-01-20T12:12:09-06:00,./vaultx,./temps/,40,2,true,1000,4,1165,8835,1224,7.8708,78707.71,78.707710
2026-01-20T12:12:17-06:00,./vaultx,./temps/,40,4,false,1000,4,1214,8786,1269,7.4602,74601.51,74.601510
2026-01-20T12:12:25-06:00,./vaultx,./temps/,40,4,true,1000,4,1178,8822,1256,7.6006,76006.14,76.006140
2026-01-20T12:12:33-06:00,./vaultx,./temps/,40,8,false,1000,4,1153,8847,1230,6.6250,66249.52,66.249520
2026-01-20T12:12:40-06:00,./vaultx,./temps/,40,8,true,1000,4,1171,8829,1259,6.5626,65625.96,65.625960
2026-01-20T12:12:45-06:00,./vaultx,./temps/,40,16,false,1000,4,1185,8815,1260,5.4061,54061.00,54.061000
2026-01-20T12:12:51-06:00,./vaultx,./temps/,40,16,true,1000,4,1170,8830,1246,5.3552,53551.58,53.551580
2026-01-20T12:12:52-06:00,./vaultx,./temps/,40,40,false,1000,4,1130,8870,1211,1.3196,13195.97,13.195970
2026-01-20T12:12:53-06:00,./vaultx,./temps/,40,40,true,1000,4,1202,8798,1288,0.8417,8416.84,8.416840
