k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,64,1,1.0,512,1,99.99,201.85,12.604082,0.21,2819.64,10.65
28,64,1,2.0,1024,1,100.00,207.99,21.857497,0.36,4355.64,12.28
29,64,1,4.0,1024,1,99.99,212.53,39.936684,0.67,7427.50,13.44
30,64,1,8.0,1024,1,99.99,184.47,82.882792,1.38,13571.93,12.95
31,64,1,16.0,1024,1,99.99,172.87,170.319220,2.84,25860.04,12.61
32,64,1,32.0,1024,1,99.94,194.43,319.272629,5.32,50436.25,13.45
