k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,64,1,1.0,128,1,373.15,520.41,20.871922,0.35,1411.36,6.43
28,64,1,2.0,256,1,385.23,616.69,32.301266,0.54,2051.68,8.31
29,64,1,4.0,512,1,386.24,297.37,86.397103,1.44,2339.71,6.21
30,64,1,8.0,1024,1,391.05,555.19,113.131837,1.89,4099.90,9.49
31,64,1,16.0,1024,1,392.41,894.10,175.576560,2.93,6948.06,12.23
32,64,1,32.0,1024,1,390.99,1225.84,310.282960,5.17,13092.24,13.84
