k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,64,1,1.0,512,1,99.99,356.56,10.450713,0.17,2819.59,12.84
28,64,1,2.0,1024,1,100.00,367.56,17.625031,0.29,4355.71,15.23
29,64,1,4.0,1024,1,99.99,392.90,31.479181,0.52,7427.50,17.05
30,64,1,8.0,1024,1,99.99,361.37,61.423999,1.02,13571.72,17.48
31,64,1,16.0,1024,1,99.99,378.30,118.970081,1.98,25859.98,18.05
32,64,1,32.0,1024,1,99.94,419.20,228.382886,3.81,50436.45,18.81
