memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,64,1,32.0,128,1,6896.63,445.00,592.188461,9.87,1411.39,7.25
3,32,64,1,32.0,512,1,2552.39,474.82,488.423935,8.14,2200.26,8.79
5,32,64,1,32.0,1024,1,1412.98,429.02,501.998419,8.37,4100.46,8.56
8,32,64,1,32.0,1024,1,753.45,401.65,518.261996,8.64,6868.23,8.29
14,32,64,1,32.0,1024,1,390.98,384.83,535.771496,8.93,13092.25,8.02
26,32,64,1,32.0,1024,1,198.90,370.90,557.717820,9.30,25540.43,7.70
50,32,64,1,32.0,1024,1,99.94,189.07,323.413731,5.39,50436.23,13.28
