memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,64,1,32.0,128,1,6896.44,483.72,571.365494,9.52,1411.25,7.52
3,32,64,1,32.0,512,1,2552.29,740.64,387.334034,6.46,2200.23,11.09
5,32,64,1,32.0,1024,1,1412.99,769.27,369.096443,6.15,4100.45,11.64
8,32,64,1,32.0,1024,1,753.45,780.50,363.133370,6.05,6868.24,11.83
14,32,64,1,32.0,1024,1,390.99,754.54,368.196410,6.14,13092.27,11.66
26,32,64,1,32.0,1024,1,198.90,686.65,400.516905,6.68,25540.43,10.72
50,32,64,1,32.0,1024,1,99.94,329.45,249.890030,4.16,50436.21,17.19
