varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,135.88,5800.616511,96.68,50434.32,0.74
2,32,2,1,32.0,1024,1,99.94,135.28,3292.113550,54.87,50434.63,1.30
4,32,4,1,32.0,1024,1,99.94,134.86,1738.115194,28.97,50434.69,2.47
8,32,8,1,32.0,1024,1,99.94,132.01,1070.785145,17.85,50434.66,4.01
16,32,16,1,32.0,1024,1,99.94,132.95,668.793644,11.15,50434.98,6.42
32,32,32,1,32.0,1024,1,99.94,133.33,483.491055,8.06,50435.55,8.88
64,32,64,1,32.0,1024,1,99.94,133.99,395.155433,6.59,50436.30,10.87
