k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,4,1,1.0,512,1,99.99,80.04,105.171414,1.75,2817.88,1.28
28,4,1,2.0,1024,1,100.00,90.58,190.756048,3.18,4354.00,1.41
29,4,1,4.0,1024,1,99.99,77.54,358.747496,5.98,7425.88,1.50
30,4,1,8.0,1024,1,199.45,99.96,927.279744,15.45,7105.94,1.16
31,4,1,16.0,1024,1,392.41,95.38,1812.926600,30.22,6946.10,1.18
32,4,1,32.0,1024,1,753.46,95.58,3540.462228,59.01,6866.00,1.21
