varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,497.30,8271.740858,137.86,50434.68,0.52
2,32,2,1,32.0,1024,1,99.94,466.70,4098.768178,68.31,50434.49,1.05
4,32,4,1,32.0,1024,1,99.94,497.69,2339.752003,39.00,49838.51,1.84
8,32,8,1,32.0,1024,1,99.94,440.35,1433.104766,23.89,50434.70,3.00
16,32,16,1,32.0,1024,1,99.94,509.45,747.611563,12.46,50434.91,5.74
32,32,32,1,32.0,1024,1,99.94,519.22,442.825592,7.38,50435.46,9.70
64,32,64,1,32.0,1024,1,99.94,508.09,269.503053,4.49,50436.21,15.94
128,32,128,1,32.0,1024,1,99.94,525.82,212.603808,3.54,50438.14,20.20
