k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,128,1,1.0,512,1,99.99,199.15,14.042466,0.23,2820.70,9.56
28,128,1,2.0,1024,1,100.00,194.63,24.557928,0.41,4356.66,10.93
29,128,1,4.0,1024,1,99.99,195.47,44.875888,0.75,7428.53,11.96
30,128,1,8.0,1024,1,99.99,184.86,86.852533,1.45,13573.12,12.36
31,128,1,16.0,1024,1,99.99,171.08,176.872798,2.95,25861.72,12.14
32,128,1,32.0,1024,1,99.94,187.83,336.788038,5.61,50438.11,12.75
