varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,401.90,8251.394332,137.52,50434.47,0.52
2,32,2,1,32.0,1024,1,99.94,378.08,4573.246221,76.22,50434.53,0.94
4,32,4,1,32.0,1024,1,99.94,399.25,2299.690639,38.33,50434.76,1.87
8,32,8,1,32.0,1024,1,99.94,394.29,1478.596477,24.64,50434.88,2.90
16,32,16,1,32.0,1024,1,99.94,405.09,775.923073,12.93,50434.97,5.54
32,32,32,1,32.0,1024,1,99.94,412.83,464.276196,7.74,50435.33,9.25
64,32,64,1,32.0,1024,1,99.94,402.36,287.307540,4.79,50436.44,14.95
128,32,128,1,32.0,1024,1,99.94,409.84,229.818557,3.83,50438.20,18.69
