varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,198.90,211.70,5997.708595,99.96,25538.32,0.72
2,32,2,1,32.0,1024,1,198.90,214.52,3389.355590,56.49,25538.36,1.27
4,32,4,1,32.0,1024,1,198.90,213.71,2126.580865,35.44,25538.01,2.02
8,32,8,1,32.0,1024,1,198.90,210.95,1472.461608,24.54,25537.62,2.92
16,32,16,1,32.0,1024,1,198.90,200.59,1200.355232,20.01,25537.11,3.58
