varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,198.90,488.05,5639.181283,93.99,25538.30,0.76
2,32,2,1,32.0,1024,1,198.90,489.45,3031.361267,50.52,25538.29,1.42
4,32,4,1,32.0,1024,1,198.90,487.43,1775.658585,29.59,25538.19,2.42
8,32,8,1,32.0,1024,1,198.90,489.44,1117.560357,18.63,25537.52,3.84
16,32,16,1,32.0,1024,1,198.90,493.26,811.177891,13.52,25536.61,5.29
