varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,198.90,839.76,5555.508915,92.59,25538.30,0.77
2,32,2,1,32.0,1024,1,198.90,825.14,2934.303756,48.91,25538.04,1.46
4,32,4,1,32.0,1024,1,198.90,485.93,1803.121253,30.05,25538.19,2.38
8,32,8,1,32.0,1024,1,198.90,415.38,1170.662349,19.51,25537.63,3.67
16,32,16,1,32.0,1024,1,198.90,392.04,887.265543,14.79,25537.61,4.84
