memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,16,1,32.0,128,1,6896.46,696.32,739.280971,12.32,1408.22,5.81
3,32,16,1,32.0,512,1,2552.32,969.79,650.760251,10.85,2196.56,6.60
5,32,16,1,32.0,1024,1,1412.98,1083.07,630.779075,10.51,4096.71,6.81
8,32,16,1,32.0,1024,1,753.45,1041.14,639.142422,10.65,6864.23,6.72
14,32,16,1,32.0,1024,1,390.98,1049.23,650.148149,10.84,13088.78,6.61
26,32,16,1,32.0,1024,1,198.90,1000.66,675.760638,11.26,25536.82,6.36
29,32,16,1,32.0,1024,1,198.90,1003.27,676.806932,11.28,25536.76,6.35
