k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,256,1,198.80,651.12,28.376847,0.47,2048.78,4.73
28,16,1,2.0,512,1,199.40,799.50,49.804934,0.83,2496.92,5.39
29,16,1,4.0,1024,1,199.16,927.55,89.660424,1.49,4097.08,5.99
30,16,1,8.0,1024,1,199.45,1090.08,168.300691,2.81,7104.72,6.38
31,16,1,16.0,1024,1,199.42,1218.37,325.791373,5.43,13248.60,6.59
32,16,1,32.0,1024,1,198.90,1020.96,673.935738,11.23,25537.07,6.37
