varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,16,1,4.0,1024,1,99.99,808.41,70.203155,1.17,7425.20,7.65
2,29,16,2,4.0,1024,1,99.99,825.89,70.091773,1.17,7424.59,7.66
4,29,16,4,4.0,1024,1,99.99,834.69,70.051261,1.17,7424.99,7.66
8,29,16,8,4.0,1024,1,99.99,796.14,70.254119,1.17,7424.28,7.64
