varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,198.90,1025.93,5403.694276,90.06,25538.36,0.79
2,32,2,1,32.0,1024,1,198.90,1009.55,2849.589097,47.49,25538.12,1.51
4,32,4,1,32.0,1024,1,198.90,1017.67,1612.979591,26.88,25538.58,2.66
8,32,8,1,32.0,1024,1,198.90,1008.87,965.284921,16.09,25537.56,4.45
16,32,16,1,32.0,1024,1,198.90,1017.92,668.990375,11.15,25536.68,6.42
