varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,755.06,7604.208992,126.74,50418.00,0.56
2,32,2,1,32.0,1024,1,99.94,155.81,3740.928569,62.35,50433.75,1.15
4,32,4,1,32.0,1024,1,99.94,364.64,1946.962866,32.45,50419.88,2.21
8,32,8,1,32.0,1024,1,99.94,779.60,951.513545,15.86,50430.75,4.51
16,32,16,1,32.0,1024,1,99.94,770.33,533.516556,8.89,50428.12,8.05
32,32,32,1,32.0,1024,1,99.94,803.02,378.834155,6.31,50427.00,11.34
48,32,48,1,32.0,1024,1,99.94,869.45,345.487647,5.76,50427.75,12.43
