memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,48,1,32.0,128,1,6896.55,434.02,688.366108,11.47,1400.62,6.24
3,32,48,1,32.0,512,1,2552.39,332.18,677.715309,11.30,2190.45,6.34
5,32,48,1,32.0,1024,1,1412.98,174.22,1032.750101,17.21,4091.51,4.16
8,32,48,1,32.0,1024,1,753.46,153.18,1135.932019,18.93,6857.96,3.78
14,32,48,1,32.0,1024,1,390.99,175.19,1047.579660,17.46,13083.75,4.10
26,32,48,1,32.0,1024,1,198.90,208.11,975.297332,16.25,25530.68,4.40
50,32,48,1,32.0,1024,1,99.94,241.23,480.333223,8.01,50426.25,8.94
59,32,48,1,32.0,1024,1,99.94,138.48,586.230308,9.77,50427.38,7.33
