k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,48,1,1.0,512,1,99.99,998.40,13.273249,0.22,2810.62,10.11
28,48,1,2.0,1024,1,100.00,817.65,20.454421,0.34,4345.88,13.12
29,48,1,4.0,1024,1,99.99,665.56,37.813935,0.63,7418.25,14.20
30,48,1,8.0,1024,1,99.99,1109.23,70.853116,1.18,13563.00,15.15
31,48,1,16.0,1024,1,99.99,1206.70,147.054960,2.45,25850.25,14.60
32,48,1,32.0,1024,1,99.94,847.65,349.345203,5.82,50425.50,12.29
