memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,32,1,32.0,128,1,6896.61,261.59,1394.543696,23.24,1411.00,3.08
3,32,32,1,32.0,512,1,2552.27,516.80,1031.760614,17.20,2199.51,4.16
5,32,32,1,32.0,1024,1,1412.99,650.67,947.543898,15.79,4099.55,4.53
8,32,32,1,32.0,1024,1,753.44,752.75,937.316475,15.62,6867.41,4.58
14,32,32,1,32.0,1024,1,390.98,712.58,953.754942,15.90,13091.42,4.50
26,32,32,1,32.0,1024,1,198.90,509.78,1053.620631,17.56,25539.51,4.08
50,32,32,1,32.0,1024,1,99.94,550.10,743.049010,12.38,50435.48,5.78
57,32,32,1,32.0,1024,1,99.94,579.96,734.170456,12.24,50435.48,5.85
