k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,179.34,20.208680,0.34,2819.18,6.64
28,32,1,2.0,1024,1,100.00,192.62,36.022120,0.60,4355.16,7.45
29,32,1,4.0,1024,1,99.99,186.37,66.498587,1.11,7427.02,8.07
30,32,1,8.0,1024,1,99.99,197.59,128.129660,2.14,13571.15,8.38
31,32,1,16.0,1024,1,99.99,216.60,245.627533,4.09,25859.23,8.74
32,32,1,32.0,1024,1,99.94,235.29,479.054266,7.98,50435.36,8.97
