k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,134.19,22.102937,0.37,2819.12,6.07
28,32,1,2.0,1024,1,100.00,141.56,40.072989,0.67,4355.11,6.70
29,32,1,4.0,1024,1,99.99,153.56,71.573052,1.19,7426.98,7.50
30,32,1,8.0,1024,1,99.99,157.33,138.888838,2.31,13571.31,7.73
31,32,1,16.0,1024,1,99.99,159.43,272.166257,4.54,25859.37,7.89
32,32,1,32.0,1024,1,99.94,164.26,539.516071,8.99,50435.45,7.96
