k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,444.02,16.663063,0.28,2819.09,8.05
28,32,1,2.0,1024,1,100.00,444.90,29.798477,0.50,4355.17,9.01
29,32,1,4.0,1024,1,99.99,499.51,52.556394,0.88,7427.14,10.22
30,32,1,8.0,1024,1,99.99,594.22,100.553669,1.68,13571.21,10.68
31,32,1,16.0,1024,1,99.99,701.72,211.810032,3.53,25859.32,10.14
32,32,1,32.0,1024,1,99.94,573.78,678.216172,11.30,50435.36,6.33
