varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,486.17,10507.832062,175.13,50434.27,0.41
2,32,2,1,32.0,1024,1,99.94,463.63,3887.793179,64.80,50434.50,1.10
4,32,4,1,32.0,1024,1,99.94,474.05,2008.158775,33.47,50434.71,2.14
8,32,8,1,32.0,1024,1,99.94,475.36,1075.395763,17.92,50434.73,3.99
16,32,16,1,32.0,1024,1,99.94,475.89,631.635889,10.53,50434.89,6.80
32,32,32,1,32.0,1024,1,99.94,478.45,408.980697,6.82,50435.45,10.50
