k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,278.34,17.919496,0.30,2819.16,7.49
28,32,1,2.0,1024,1,100.00,376.34,30.736552,0.51,4354.96,8.73
29,32,1,4.0,1024,1,99.99,336.72,57.064266,0.95,7426.98,9.41
30,32,1,8.0,1024,1,99.99,406.19,106.892332,1.78,13571.26,10.05
31,32,1,16.0,1024,1,99.99,431.76,208.849056,3.48,25859.32,10.28
32,32,1,32.0,1024,1,99.94,476.58,729.686495,12.16,50435.40,5.89
