k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,128,1,373.16,243.83,36.623892,0.61,1410.96,3.66
28,32,1,2.0,256,1,385.21,264.08,63.455272,1.06,2051.18,4.23
29,32,1,4.0,512,1,386.24,271.81,113.009596,1.88,2339.14,4.75
30,32,1,8.0,1024,1,391.05,358.11,190.760939,3.18,4099.26,5.63
31,32,1,16.0,1024,1,392.40,459.58,333.709573,5.56,6947.42,6.44
32,32,1,32.0,1024,1,390.99,468.19,658.106326,10.97,13091.50,6.53
