varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,225.42,8085.932732,134.77,50434.69,0.53
2,32,2,1,32.0,1024,1,99.94,180.61,4025.555553,67.09,50398.02,1.07
4,32,4,1,32.0,1024,1,99.94,229.36,2143.796531,35.73,50434.59,2.00
8,32,8,1,32.0,1024,1,99.94,247.41,1127.937276,18.80,50434.80,3.81
16,32,16,1,32.0,1024,1,99.94,247.12,693.693608,11.56,50435.04,6.19
32,32,32,1,32.0,1024,1,99.94,247.89,471.376539,7.86,50435.34,9.11
