k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,96,1,1.0,512,1,99.99,73.76,39.248164,0.65,2807.20,3.42
28,96,1,2.0,1024,1,100.00,73.32,55.768835,0.93,4342.70,4.81
29,96,1,4.0,1024,1,99.99,101.07,77.838076,1.30,7413.97,6.90
30,96,1,8.0,1024,1,99.99,111.92,140.638346,2.34,13558.83,7.63
31,96,1,16.0,1024,1,99.99,111.56,274.690436,4.58,25846.42,7.82
32,96,1,32.0,1024,1,99.99,176.86,461.654803,7.69,50423.06,9.30
