timestamp,binary,k,filename,file_size_bytes,file_size_gb,n_files,t,r,keep_open,difficulty,n_lookups,found,not_found,all_matches,open_close_ms,seek_ms,read_ms,hash_ms,avg_ms_per_lookup,total_wall_ms,total_s
2026-05-07T06:04:31Z,./vaultx,27,/data-k/sfatunmbi/plots/k27-5047c01a1a12aa31c3b16030c243c871ba7b9738c728c626f8509af0a40d449c.plot,1073741824,1.0,1,1,1,False,3,1,1,0,8,0.0855,240.8136,0.3623,0.012,241.2733,241.2733,0.241273
2026-05-07T06:04:31Z,./vaultx,28,/data-k/sfatunmbi/plots/k28-c8616b7ba867d8f8c3fb0d95848a5010736201768ce1d97a5c6a4b544db4f959.plot,2147483648,2.0,1,1,1,False,3,1,1,0,16,0.1114,34.3819,0.3782,0.0286,34.9,34.9,0.0349
2026-05-07T06:04:31Z,./vaultx,29,/data-k/sfatunmbi/plots/k29-80633b3d7f6ac1019e26cf42eca8359a886ed6b65c24c76012b7ba92b79f2167.plot,4294967296,4.0,1,1,1,False,3,1,1,0,32,0.1214,36.9332,0.3617,0.0186,37.4349,37.4349,0.037435
2026-05-07T06:04:31Z,./vaultx,30,/data-k/sfatunmbi/plots/k30-1393255518831bb4f0147b5d1bb0901f02b3fd0b3c7e3718a53368e79db457b5.plot,8589934592,8.0,1,1,1,False,3,1,1,0,64,0.122,9.6848,0.3419,0.0453,10.194,10.194,0.010194
2026-05-07T06:04:31Z,./vaultx,31,/data-k/sfatunmbi/plots/k31-71d7ec6ce23c2343f538c6c8420698c17332ab6c9e9b4b1ebb2f07f7afc894ef.plot,17179869184,16.0,1,1,1,False,3,1,1,0,128,0.1101,7.4541,0.348,0.0699,7.9821,7.9821,0.007982
2026-05-07T06:04:31Z,./vaultx,32,/data-k/sfatunmbi/plots/k32-04a4f4c256344f3a25a81ea96bb918d746dd9dbceb827cd91c7146148afba7ff.plot,34359738368,32.0,1,1,1,False,3,1,1,0,256,0.1241,0.0012,9.1275,0.1128,9.3657,9.3657,0.009366
