timestamp,binary,k,filename,file_size_bytes,file_size_gb,n_files,t,r,keep_open,difficulty,n_lookups,found,not_found,all_matches,open_close_ms,seek_ms,read_ms,hash_ms,avg_ms_per_lookup,total_wall_ms,total_s
2026-05-07T06:09:03Z,./vaultx,32,/ceph/sfatunmbi/plots/k32-8ff082b97808cff1bfe1ee3494fb48b859edcf805999f7e6c0c2bc2edccdce57.plot,34359738368,32.0,1,1,1,False,3,10,10,0,2560,0.1239,71.1595,6.8081,0.1192,78.2108,782.1076,0.782108
2026-05-07T06:09:04Z,./vaultx,33,/ceph/sfatunmbi/plots/k33-f54abda576cf9ee4e756e5a79a42036ef03df445ee1cbf9320256305960a3620.plot,86973004800,80.999923,1,1,1,False,3,10,0,10,0,9.0033,124.4428,0.0169,0.1107,133.5738,1335.7376,1.335738
2026-05-07T06:09:05Z,./vaultx,34,/ceph/sfatunmbi/plots/k34-e2839bf1e01fddb876e5de9657ebd09c864c778d93bea7d860a00cf998fcc846.plot,171798691840,160.0,1,1,1,False,3,10,0,10,0,0.1348,55.5059,19.6333,0.1219,75.3959,753.9588,0.753959
2026-05-07T06:09:05Z,./vaultx,35,/ceph/sfatunmbi/plots/k35-0a4037b83536518ee1932a7bcb25f2929f7b638cf72cfa2b414e42f54b6a3941.plot,343597383680,320.0,1,1,1,False,3,10,0,10,0,0.1183,43.648,27.5675,0.2564,71.5903,715.9029,0.715903
2026-05-07T06:09:06Z,./vaultx,36,/ceph/sfatunmbi/plots/k36-849c4c68b5c32df3335a3945a85e6eea94c09676113b3dedf0e5af29fe3ba32f.plot,687194767360,640.0,1,1,1,False,3,10,0,10,0,0.1517,0.0012,68.1294,0.2585,68.5408,685.4081,0.685408
