timestamp,binary,k,filename,file_size_bytes,file_size_gb,n_files,t,r,keep_open,difficulty,n_lookups,found,not_found,all_matches,open_close_ms,seek_ms,read_ms,hash_ms,avg_ms_per_lookup,total_wall_ms,total_s
2026-05-07T06:06:29Z,./vaultx,27,/data-k/sfatunmbi/plots/k27-5047c01a1a12aa31c3b16030c243c871ba7b9738c728c626f8509af0a40d449c.plot,1073741824,1.0,1,1,1,False,3,10,10,0,78,0.0291,6.6043,0.3167,0.0043,6.9545,69.5446,0.069545
2026-05-07T06:06:29Z,./vaultx,28,/data-k/sfatunmbi/plots/k28-c8616b7ba867d8f8c3fb0d95848a5010736201768ce1d97a5c6a4b544db4f959.plot,2147483648,2.0,1,1,1,False,3,10,10,0,160,0.0283,8.0984,0.3114,0.0047,8.4428,84.4282,0.084428
2026-05-07T06:06:29Z,./vaultx,29,/data-k/sfatunmbi/plots/k29-80633b3d7f6ac1019e26cf42eca8359a886ed6b65c24c76012b7ba92b79f2167.plot,4294967296,4.0,1,1,1,False,3,10,10,0,320,0.0287,6.8511,0.3103,0.0068,7.1969,71.9689,0.071969
2026-05-07T06:06:29Z,./vaultx,30,/data-k/sfatunmbi/plots/k30-1393255518831bb4f0147b5d1bb0901f02b3fd0b3c7e3718a53368e79db457b5.plot,8589934592,8.0,1,1,1,False,3,10,10,0,640,0.0275,6.1207,0.6879,0.0125,6.8486,68.486,0.068486
2026-05-07T06:06:29Z,./vaultx,31,/data-k/sfatunmbi/plots/k31-71d7ec6ce23c2343f538c6c8420698c17332ab6c9e9b4b1ebb2f07f7afc894ef.plot,17179869184,16.0,1,1,1,False,3,10,10,0,1280,0.058,7.4308,1.7041,0.0511,9.2439,92.4393,0.092439
2026-05-07T06:06:29Z,./vaultx,32,/data-k/sfatunmbi/plots/k32-04a4f4c256344f3a25a81ea96bb918d746dd9dbceb827cd91c7146148afba7ff.plot,34359738368,32.0,1,1,1,False,3,10,10,0,2560,0.0643,1.2232,5.4952,0.1093,6.8921,68.9209,0.068921
