time,relative_time,system_cpu_user,system_cpu_system,system_cpu_total,system_mem_rss_total,system_io_read,system_io_write,system_process_count,vaultx_cpu_user,vaultx_cpu_system,vaultx_cpu_total,vaultx_mem_rss,vaultx_mem_percent,vaultx_io_read,vaultx_io_write,pid
2025-08-09 21:37:56,0.846083,8.82,88.23,97.06,1256132.0,-10.75,-148.0,161,8.82,87.25,96.08,874752.0,10.77,137.25,0.0,21904.0
2025-08-09 21:37:57,1.846083,63.0,49.0,112.0,1694020.0,-148.0,-148.0,161,55.0,46.0,101.0,1312640.0,16.16,0.0,0.0,21904.0
2025-08-09 21:37:58,2.846083,187.0,125.0,312.0,2317872.0,-147.0,-147.0,160,186.0,121.0,307.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:37:59,3.846083,399.0,2.0,401.0,2317872.0,-147.0,-147.0,160,398.0,1.0,399.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:00,4.846083,398.0,1.0,399.0,2317872.0,-147.0,-147.0,160,398.0,0.0,398.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:01,5.846083,396.04,1.98,398.02000000000004,2313776.0,-143.04000000000002,-147.0,159,394.06,0.0,394.06,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:02,6.846083,397.0,5.0,402.0,2313776.0,-147.0,-147.0,159,397.0,1.0,398.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:03,7.846083,399.0,1.0,400.0,2313776.0,-147.0,-147.0,159,397.0,1.0,398.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:04,8.846083,395.05,4.95,400.0,2313776.0,-147.0,-147.0,159,394.06,0.0,394.06,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:05,9.846083,399.0,4.0,403.0,2313776.0,-143.0,-147.0,159,397.0,1.0,398.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:06,10.846083,398.0,1.0,399.0,2313776.0,-147.0,-147.0,159,398.0,0.0,398.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:07,11.846083,391.09000000000003,5.94,397.03000000000003,2313776.0,-148.0,-148.0,160,389.11,0.0,389.11,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:08,12.846083,396.0,3.0,399.0,2317872.0,440.0,-148.0,161,396.0,1.0,397.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:09,13.846083,400.0,3.0,403.0,2317872.0,-148.0,-148.0,161,399.0,0.0,399.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:10,14.846083,396.04,1.98,398.02000000000004,2317872.0,-148.0,-148.0,161,394.06,0.99,395.05,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:11,15.846083,399.0,1.0,400.0,2317872.0,-148.0,-148.0,161,399.0,0.0,399.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:12,16.846083,396.04,2.9699999999999998,399.01000000000005,2317872.0,-148.0,-148.0,161,395.05,0.0,395.05,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:13,17.846083,400.0,1.0,401.0,2317872.0,-148.0,-148.0,161,400.0,0.0,400.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:14,18.846083,401.0,0.0,401.0,2317872.0,-148.0,-148.0,161,399.0,0.0,399.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:15,19.846083,395.05,0.99,396.04,2317872.0,-148.0,-148.0,161,395.05,0.0,395.05,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:16,20.846083,398.0,2.0,400.0,2317872.0,-148.0,-148.0,161,398.0,0.0,398.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:17,21.846083,398.0,3.0,401.0,2313904.0,440.0,-148.0,160,397.0,1.0,398.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:18,22.846083,115.0,55.0,170.0,2313904.0,-148.0,387016.0,160,114.0,54.0,168.0,1968000.0,24.22,0.0,387164.0,21904.0
2025-08-09 21:38:19,23.846083,66.0,69.0,135.0,2313904.0,-149.0,268047.0,161,63.0,38.0,101.0,1968000.0,24.22,0.0,268196.0,21904.0
2025-08-09 21:38:20,24.846083,179.0,1.0,180.0,2313904.0,-141.0,-149.0,161,176.0,0.0,176.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:21,25.846083,396.0,1.0,397.0,2313904.0,-25.0,-149.0,161,396.0,0.0,396.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:22,26.846083,398.0,5.0,403.0,2313904.0,-9.0,-149.0,161,396.0,1.0,397.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:23,27.846083,393.0,7.0,400.0,2313904.0,-149.0,-149.0,161,393.0,0.0,393.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:24,28.846083,398.0,1.0,399.0,2313904.0,-149.0,-149.0,161,395.0,0.0,395.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:25,29.846083,375.0,26.0,401.0,2313904.0,-149.0,-149.0,161,375.0,2.0,377.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:26,30.846083,378.22,18.810000000000002,397.0300000000001,2313904.0,-149.0,-149.0,161,376.24,0.99,377.23,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:27,31.846083,398.0,3.0,401.0,2313904.0,-149.0,-149.0,161,397.0,1.0,398.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:28,32.846083,395.0,2.0,397.0,2313904.0,-149.0,-149.0,161,394.0,0.0,394.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:29,33.846083,400.0,3.0,403.0,2313904.0,-149.0,-149.0,161,398.0,1.0,399.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:30,34.846083,398.0,2.0,400.0,2313904.0,-149.0,-149.0,161,398.0,0.0,398.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:31,35.846083,399.0,2.0,401.0,2313904.0,-149.0,-149.0,161,397.0,0.0,397.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:32,36.846083,399.0,2.0,401.0,2313904.0,-149.0,-149.0,161,398.0,1.0,399.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:33,37.846083,393.07,1.98,395.05,2313904.0,-149.0,-149.0,161,392.08,0.0,392.08,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:34,38.846083,398.0,3.0,401.0,2313904.0,-149.0,-149.0,161,397.0,1.0,398.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:35,39.846083,398.0,2.0,400.0,2313904.0,-149.0,-149.0,161,397.0,0.0,397.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:36,40.846083,399.0,1.0,400.0,2313904.0,-149.0,-149.0,161,398.0,0.0,398.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:37,41.846083,400.0,5.0,405.0,2313904.0,-149.0,-149.0,161,398.0,1.0,399.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:38,42.846083,396.0,2.0,398.0,2313904.0,7.0,-149.0,161,394.0,0.0,394.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:39,43.846083,398.0,2.0,400.0,2313904.0,-147.0,-147.0,159,396.0,1.0,397.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:40,44.846083,201.0,20.0,221.0,2326320.0,7349.0,70349.0,160,200.0,11.0,211.0,1968000.0,24.22,0.0,70492.0,21904.0
2025-08-09 21:38:41,45.846083,20.0,97.0,117.0,2326320.0,-147.0,584721.0,160,19.0,82.0,101.0,1968000.0,24.22,0.0,584868.0,21904.0
2025-08-09 21:38:42,46.846083,104.0,6.0,110.0,2326320.0,-147.0,-147.0,160,99.0,0.0,99.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:43,47.846083,341.58000000000004,4.95,346.53000000000003,2326320.0,-147.0,-147.0,160,339.6,0.99,340.59,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:44,48.846083,397.0,2.0,399.0,2326320.0,-147.0,-147.0,160,394.0,0.0,394.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:45,49.846083,396.0,3.0,399.0,2326320.0,-147.0,-135.0,160,395.0,1.0,396.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:46,50.846083,396.0,5.0,401.0,2326320.0,-147.0,-147.0,160,394.0,0.0,394.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:47,51.846083,389.0,15.0,404.0,2326320.0,-147.0,-147.0,160,385.0,2.0,387.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:48,52.846083,376.0,26.0,402.0,2326320.0,-147.0,-147.0,160,374.0,1.0,375.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:49,53.846083,384.0,13.0,397.0,2326320.0,-147.0,-147.0,160,381.0,1.0,382.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:50,54.846083,394.06,3.96,398.02000000000004,2326320.0,-147.0,-147.0,160,391.09,0.99,392.08,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:51,55.846083,396.0,3.0,399.0,2326320.0,-147.0,-147.0,160,394.0,1.0,395.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:52,56.846083,399.0,4.0,403.0,2326320.0,-147.0,-147.0,160,396.0,0.0,396.0,1968000.0,24.22,0.0,0.0,21904.0
2025-08-09 21:38:53,57.846083,395.0,3.0,398.0,2326320.0,-147.0,-147.0,160,394.0,1.0,395.0,1968000.0,24.22,0.0,0.0,21904.0
