time,relative_time,system_cpu_user,system_cpu_system,system_cpu_total,system_mem_rss_total,system_io_read,system_io_write,system_process_count
2025-08-12 09:23:11,0.259452,3053523.0,83.33,0.0,14237744.0,3053523.0,-235.0,235
2025-08-12 09:23:12,1.259452,3053523.0,757.0,0.0,14237744.0,3053523.0,-235.0,235
2025-08-12 09:23:13,2.259452,3053523.0,798.0,0.0,14237744.0,3053523.0,-235.0,235
2025-08-12 09:23:14,3.259452,3053523.0,799.0,0.0,14237744.0,3053523.0,-235.0,235
2025-08-12 09:23:15,4.259452,3053523.0,798.0,0.0,14237744.0,3053523.0,-235.0,235
2025-08-12 09:23:16,5.259452,3053523.0,800.0,0.0,14237744.0,3053523.0,-235.0,235
2025-08-12 09:23:17,6.259452,3053523.0,799.0,0.0,14237744.0,3053523.0,-235.0,235
2025-08-12 09:23:18,7.259452,3053523.0,799.0,0.0,14237744.0,3053523.0,-235.0,235
2025-08-12 09:23:19,8.259452,3053523.0,798.0,0.0,14237744.0,3053523.0,-235.0,235
2025-08-12 09:23:20,9.259452,3053523.0,799.0,0.0,14237744.0,3053523.0,-235.0,235
2025-08-12 09:23:21,10.259452,3053523.0,800.0,0.0,14237744.0,3053523.0,-235.0,235
2025-08-12 09:23:22,11.259452,3053523.0,798.0,0.0,14237744.0,3053523.0,-235.0,235
2025-08-12 09:23:23,12.259452,3053523.0,799.0,0.0,14237744.0,3053523.0,-235.0,235
2025-08-12 09:23:24,13.259452,3002279.0,799.0,0.0,14237744.0,3002279.0,-234.0,234
2025-08-12 09:23:25,14.259452,3002279.0,798.0,0.0,14237744.0,3002279.0,-234.0,234
2025-08-12 09:23:26,15.259452,3002279.0,800.0,0.0,14237744.0,3002279.0,-234.0,234
2025-08-12 09:23:27,16.259452,3002279.0,799.0,1.0,14237744.0,3002279.0,-234.0,234
2025-08-12 09:23:28,17.259452,3002279.0,799.0,0.0,14237744.0,3002279.0,-234.0,234
2025-08-12 09:23:29,18.259452,3002279.0,799.0,0.0,14237744.0,3002279.0,-234.0,234
2025-08-12 09:23:30,19.259452,3002279.0,799.0,0.0,14237744.0,3002279.0,-234.0,234
2025-08-12 09:23:31,20.259452,3002279.0,799.0,0.0,14237744.0,3002279.0,-234.0,234
2025-08-12 09:23:32,21.259452,3002279.0,798.0,0.0,14237744.0,3002279.0,-234.0,234
2025-08-12 09:23:33,22.259452,3002279.0,800.0,0.0,14237744.0,3002279.0,-234.0,234
2025-08-12 09:23:34,23.259452,3002279.0,798.0,0.0,14237744.0,3002279.0,-234.0,234
2025-08-12 09:23:35,24.259452,3002279.0,799.0,0.0,14237744.0,3002279.0,-234.0,234
