approach,drive,K,record_size,num_threads,memory_mb,file_size_gb,batch_size,write_batch_size,total_throughput_mhs,total_throughput_mbs,throughput_hash_mhs,throughput_io_mbs,hash_time,hash2_time,io_time,io2_time,other_time,total_time,match_percentage,storage_efficiency
for,hdd,Running command: ./vaultx -a for -K 34 -m 320 -W 320 -t 4 -f /data-a/varvara/vaultx/plots/ -g /data-a/varvara/vaultx/plots/ -j /data-a/varvara/vaultx/plots/ -M 1 -x true -n true
for,hdd,[vaultx] for,34,5,4,320,80.00,1024,320,1.48,14.77,1727.45,171.78,2495.08,4362.55,3815.18,135.59,5189.62,11635.46,64.66%,59.85%
for,hdd,Running command: ./vaultx -a for -K 34 -m 640 -W 640 -t 4 -f /data-a/varvara/vaultx/plots/ -g /data-a/varvara/vaultx/plots/ -j /data-a/varvara/vaultx/plots/ -M 1 -x true -n true
for,hdd,[vaultx] for,34,5,4,640,80.00,1024,640,1.52,15.21,830.62,222.47,2645.99,4813.58,2945.79,152.13,5549.88,11293.79,73.94%,70.28%
for,hdd,Running command: ./vaultx -a for -K 34 -m 1280 -W 1280 -t 4 -f /data-a/varvara/vaultx/plots/ -g /data-a/varvara/vaultx/plots/ -j /data-a/varvara/vaultx/plots/ -M 1 -x true -n true
for,hdd,[vaultx] for,34,5,4,1280,80.00,1024,1280,1.34,13.42,430.20,150.42,2556.62,5129.94,4356.83,143.60,5740.05,12797.11,81.04%,78.33%
for,hdd,Running command: ./vaultx -a for -K 34 -m 2560 -W 2560 -t 4 -f /data-a/varvara/vaultx/plots/ -g /data-a/varvara/vaultx/plots/ -j /data-a/varvara/vaultx/plots/ -M 1 -x true -n true
for,ssd-nvme,Running command: ./vaultx -a for -K 34 -m 320 -W 320 -t 4 -f /data-fast/varvara/vaultx/plots/ -g /data-fast/varvara/vaultx/plots/ -j /data-fast/varvara/vaultx/plots/ -M 1 -x true -n true
for,ssd-nvme,[vaultx] for,34,5,4,320,80.00,1024,320,1.73,17.26,1664.34,346.26,2681.22,4405.07,1892.66,146.33,5235.07,9955.28,64.66%,59.85%
for,ssd-nvme,Running command: ./vaultx -a for -K 34 -m 640 -W 640 -t 4 -f /data-fast/varvara/vaultx/plots/ -g /data-fast/varvara/vaultx/plots/ -j /data-fast/varvara/vaultx/plots/ -M 1 -x true -n true
for,ssd-nvme,[vaultx] for,34,5,4,640,80.00,1024,640,1.72,17.22,829.12,411.50,2655.12,4821.61,1592.62,162.88,5563.32,9973.95,73.94%,70.28%
for,ssd-nvme,Running command: ./vaultx -a for -K 34 -m 1280 -W 1280 -t 4 -f /data-fast/varvara/vaultx/plots/ -g /data-fast/varvara/vaultx/plots/ -j /data-fast/varvara/vaultx/plots/ -M 1 -x true -n true
for,ssd-nvme,[vaultx] for,34,5,4,1280,80.00,1024,1280,1.73,17.30,429.35,444.26,2560.67,5147.24,1475.17,144.31,5751.34,9931.49,81.04%,78.34%
for,ssd-nvme,Running command: ./vaultx -a for -K 34 -m 2560 -W 2560 -t 4 -f /data-fast/varvara/vaultx/plots/ -g /data-fast/varvara/vaultx/plots/ -j /data-fast/varvara/vaultx/plots/ -M 1 -x true -n true
for,ssd-hdd,Running command: ./vaultx -a for -K 34 -m 320 -W 320 -t 4 -f /data-fast/varvara/vaultx/plots/ -g /data-fast/varvara/vaultx/plots/ -j /data-a/varvara/vaultx/plots/ -M 1 -x true -n true
for,ssd-hdd,[vaultx] for,34,5,4,320,80.00,1024,320,1.72,17.24,1673.72,343.25,2656.78,4408.68,1909.29,145.11,5255.66,9966.83,64.66%,59.85%
for,ssd-hdd,Running command: ./vaultx -a for -K 34 -m 640 -W 640 -t 4 -f /data-fast/varvara/vaultx/plots/ -g /data-fast/varvara/vaultx/plots/ -j /data-a/varvara/vaultx/plots/ -M 1 -x true -n true
for,ssd-hdd,[vaultx] for,34,5,4,640,80.00,1024,640,1.71,17.12,834.56,386.43,2639.63,4817.59,1695.92,154.75,5546.19,10036.49,73.94%,70.28%
for,ssd-hdd,Running command: ./vaultx -a for -K 34 -m 1280 -W 1280 -t 4 -f /data-fast/varvara/vaultx/plots/ -g /data-fast/varvara/vaultx/plots/ -j /data-a/varvara/vaultx/plots/ -M 1 -x true -n true
for,ssd-hdd,[vaultx] for,34,5,4,1280,80.00,1024,1280,1.68,16.84,416.56,389.84,2646.80,5125.82,1681.08,145.91,5725.12,10198.92,81.04%,78.34%
