k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,48,1,1.0,512,1,99.99,101.36,21.486247,0.36,2809.50,6.25
28,48,1,2.0,1024,1,100.00,97.69,39.026403,0.65,4347.00,6.88
29,48,1,4.0,1024,1,99.99,157.01,58.137683,0.97,7417.88,9.23
30,48,1,8.0,1024,1,99.99,207.28,102.666950,1.71,13562.62,10.46
31,48,1,16.0,1024,1,99.99,224.53,205.516797,3.43,25850.25,10.45
32,48,1,32.0,1024,1,99.94,234.06,449.733398,7.50,50427.00,9.55
