k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,48,1,1.0,256,1,198.80,290.13,29.548136,0.49,2042.39,4.54
28,48,1,2.0,512,1,199.40,306.02,50.601944,0.84,2490.10,5.30
29,48,1,4.0,1024,1,199.16,305.83,94.500005,1.58,4090.82,5.68
30,48,1,8.0,1024,1,199.45,387.91,161.585143,2.69,7097.64,6.65
31,48,1,16.0,1024,1,199.42,507.97,284.768809,4.75,13242.93,7.54
32,48,1,32.0,1024,1,198.90,451.52,630.403843,10.51,25532.00,6.81
