k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,48,1,1.0,512,1,99.99,422.40,13.866783,0.23,2811.38,9.68
28,48,1,2.0,1024,1,100.00,347.29,24.280852,0.40,4346.25,11.06
29,48,1,4.0,1024,1,99.99,348.93,44.033722,0.73,7417.88,12.19
30,48,1,8.0,1024,1,99.99,413.56,83.035270,1.38,13562.25,12.93
31,48,1,16.0,1024,1,99.99,558.49,164.246812,2.74,25849.50,13.07
32,48,1,32.0,1024,1,99.94,580.64,373.230647,6.22,50427.38,11.51
