k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,512,1,99.99,964.52,18.574616,0.31,2818.89,7.23
28,16,1,2.0,1024,1,100.00,1249.55,31.895202,0.53,4354.83,8.42
29,16,1,4.0,1024,1,99.99,1190.48,57.424409,0.96,7426.72,9.35
30,16,1,8.0,1024,1,99.99,1379.48,109.686201,1.83,13570.85,9.79
31,16,1,16.0,1024,1,99.99,1369.11,217.210201,3.62,25858.77,9.89
32,16,1,32.0,1024,1,99.94,1408.73,437.365836,7.29,50435.04,9.82
