k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,256,1,198.80,1219.49,23.187981,0.39,1730.88,5.79
28,16,1,2.0,512,1,199.40,1387.90,40.227084,0.67,2498.84,6.67
29,16,1,4.0,1024,1,199.16,1474.87,73.447765,1.22,4034.74,7.31
30,16,1,8.0,1024,1,199.45,1558.56,138.555346,2.31,7106.94,7.75
31,16,1,16.0,1024,1,199.42,1655.11,266.387899,4.44,13250.74,8.06
32,16,1,32.0,1024,1,198.90,1643.90,534.033246,8.90,25538.97,8.04
