varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,369.08,5541.168128,92.35,50434.39,0.78
2,32,2,1,32.0,1024,1,99.94,370.20,3023.243761,50.39,50434.47,1.42
4,32,4,1,32.0,1024,1,99.94,370.51,1536.560741,25.61,50434.71,2.80
8,32,8,1,32.0,1024,1,99.94,376.82,911.713216,15.20,50434.75,4.71
16,32,16,1,32.0,1024,1,99.94,376.19,508.428794,8.47,50434.84,8.45
32,32,32,1,32.0,1024,1,99.95,375.27,322.134361,5.37,50435.41,13.33
64,32,64,1,32.0,1024,1,99.94,373.15,237.182940,3.95,50436.11,18.11
