k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,128,1,373.15,395.85,28.331999,0.47,1410.86,4.74
28,32,1,2.0,256,1,385.21,435.71,44.157207,0.74,1571.03,6.08
29,32,1,4.0,512,1,386.24,438.11,78.260400,1.30,2339.01,6.86
30,32,1,8.0,1024,1,391.05,567.29,132.204638,2.20,4099.32,8.12
31,32,1,16.0,1024,1,392.40,650.59,243.200953,4.05,8195.21,8.83
32,32,1,32.0,1024,1,390.98,772.28,446.537442,7.44,16387.38,9.62
