varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,32,1,4.0,1024,1,99.99,1355.32,34.552776,0.58,7426.96,15.54
2,29,32,2,4.0,1024,1,99.99,1353.67,34.738127,0.58,7427.12,15.45
4,29,32,4,4.0,1024,1,99.99,1340.89,34.764931,0.58,7426.95,15.44
8,29,32,8,4.0,1024,1,99.99,1398.46,34.664423,0.58,7426.96,15.49
