varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,1467.46,5439.910616,90.67,50434.44,0.79
2,32,2,1,32.0,1024,1,99.94,1385.03,2959.521595,49.33,50434.61,1.45
4,32,4,1,32.0,1024,1,99.94,1436.24,1482.612100,24.71,50434.64,2.90
8,32,8,1,32.0,1024,1,99.94,1385.42,842.929484,14.05,50434.62,5.10
16,32,16,1,32.0,1024,1,99.94,1548.79,431.045369,7.18,50435.04,9.96
32,32,32,1,32.0,1024,1,99.94,1496.24,256.639934,4.28,50435.21,16.74
64,32,64,1,32.0,1024,1,99.94,1602.22,169.350557,2.82,50436.00,25.36
