varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,32,1,32.0,1024,1,99.94,376.09,321.723818,5.36,50435.21,13.35
2,32,32,2,32.0,1024,1,99.94,376.17,318.955231,5.32,50435.19,13.47
4,32,32,4,32.0,1024,1,99.94,375.95,321.784732,5.36,50435.32,13.35
8,32,32,8,32.0,1024,1,99.94,373.48,321.837872,5.36,50435.31,13.35
