k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,512,1,99.99,204.95,22.472987,0.37,2818.84,5.97
28,16,1,2.0,1024,1,100.00,211.18,40.498322,0.67,4354.74,6.63
29,16,1,4.0,1024,1,99.99,183.54,76.788968,1.28,7426.89,6.99
30,16,1,8.0,1024,1,99.99,186.67,150.135812,2.50,13570.86,7.15
31,16,1,16.0,1024,1,99.99,177.63,297.091493,4.95,25858.87,7.23
32,16,1,32.0,1024,1,99.94,197.42,578.676525,9.64,50434.94,7.42
