varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,32,1,4.0,1024,1,99.99,200.83,52.087708,0.87,7426.96,10.31
2,29,32,2,4.0,1024,1,99.99,210.33,51.298239,0.85,7427.16,10.47
4,29,32,4,4.0,1024,1,99.99,213.12,51.166082,0.85,7427.18,10.49
8,29,32,8,4.0,1024,1,99.99,221.94,50.390406,0.84,7426.98,10.65
