k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,322.36,23.520369,0.39,2813.75,5.71
28,32,1,2.0,1024,1,100.00,289.89,39.266474,0.65,4348.75,6.84
29,32,1,4.0,1024,1,99.99,411.86,69.330351,1.16,7420.94,7.74
30,32,1,8.0,1024,1,99.99,486.82,133.173268,2.22,13565.94,8.06
31,32,1,16.0,1024,1,99.99,718.98,260.704346,4.35,25852.81,8.24
32,32,1,32.0,1024,1,198.90,641.36,741.107825,12.35,25532.83,5.80
