k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,407.90,16.775604,0.28,2819.09,8.00
28,32,1,2.0,1024,1,100.00,387.07,30.512967,0.51,4355.14,8.80
29,32,1,4.0,1024,1,99.99,472.74,53.413927,0.89,7427.18,10.05
30,32,1,8.0,1024,1,99.99,765.02,97.156196,1.62,13571.29,11.05
31,32,1,16.0,1024,1,99.99,797.87,190.843172,3.18,25859.38,11.25
32,32,1,32.0,1024,1,99.94,754.44,383.143453,6.39,50435.37,11.21
