k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,194.78,20.348627,0.34,2819.00,6.60
28,32,1,2.0,1024,1,100.00,201.89,35.549162,0.59,4355.01,7.55
29,32,1,4.0,1024,1,99.99,209.64,64.178090,1.07,7427.00,8.37
30,32,1,8.0,1024,1,99.99,219.57,123.911876,2.07,13571.08,8.67
31,32,1,16.0,1024,1,99.99,239.65,238.882056,3.98,25859.43,8.99
32,32,1,32.0,1024,1,99.94,245.31,472.693900,7.88,50435.41,9.09
