varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,624.15,8058.971729,134.32,50432.64,0.53
2,32,2,1,32.0,1024,1,99.94,510.40,3833.977833,63.90,50434.62,1.12
4,32,4,1,32.0,1024,1,99.94,377.72,2107.485866,35.12,50428.21,2.04
8,32,8,1,32.0,1024,1,99.94,660.51,1027.041003,17.12,50434.81,4.18
16,32,16,1,32.0,1024,1,99.94,719.53,604.788616,10.08,50434.96,7.10
32,32,32,1,32.0,1024,1,99.94,674.35,383.901361,6.40,50435.36,11.19
