k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,128,1,373.16,354.08,48.904356,0.82,1410.95,2.74
28,32,1,2.0,256,1,385.21,482.20,78.936852,1.32,2051.12,3.40
29,32,1,4.0,512,1,386.24,507.67,144.618415,2.41,2339.00,3.71
30,32,1,8.0,1024,1,391.05,684.77,255.754379,4.26,4099.12,4.20
31,32,1,16.0,1024,1,392.40,702.50,496.968297,8.28,6947.29,4.32
32,32,1,32.0,1024,1,390.99,663.59,971.639008,16.19,13091.56,4.42
