memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,32,1,32.0,128,1,6896.49,476.25,726.001483,12.10,1411.02,5.92
3,32,32,1,32.0,512,1,2552.33,869.11,527.025553,8.78,2199.54,8.15
5,32,32,1,32.0,1024,1,1413.00,936.55,506.378721,8.44,4099.46,8.48
8,32,32,1,32.0,1024,1,753.47,1042.31,491.974097,8.20,6867.53,8.73
14,32,32,1,32.0,1024,1,390.98,1038.65,498.981255,8.32,13091.46,8.61
26,32,32,1,32.0,1024,1,198.90,1005.58,520.153741,8.67,25539.48,8.26
50,32,32,1,32.0,1024,1,99.94,647.01,390.025961,6.50,50435.36,11.01
60,32,32,1,32.0,1024,1,99.94,687.82,386.898527,6.45,50435.36,11.10
